company_name,exchange,year,text_excerpt,label,original_filename
NASDAQ,ARCB,2020,"scope and complexity, create regulatory risks that will likely increase
over time.
Our operations are subject to various environmental laws and regulations, the violation of which could result in
substantial fines or penalties. The costs of compliance with future environmental laws and regulations may be
significant and could adversely impact our results of operations.
We are subject to federal, state and local environmental laws and regulations relating to, among other areas: emission
controls,",0,NASDAQ_ARCB_2020
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,MFA,2023,"scope and costs of the agencies’ guarantee and their affordable housing mission, some of which could be
addressed even in the absence of large-scale reform.
While the likelihood of enactment of major mortgage finance system reform in the short term remains uncertain, it is possible that the adoption of any such
reforms could adversely affect the types of assets we can buy, the costs of these assets and our business operations. A reduction in the ability of mortgage loan
originators to access Fan",0,NYSE_MFA_2023
NYSE,PEAK,2023,"Scope 1 and Scope 2 greenhouse gas emissions (“GHG”) in 2022 compared to 2021
on a like-for-like comparative basis (as defined below)
• 4 LEED certifications and 132 new ENERGY STAR certifications obtained in 2023
• Named an ENERGY STAR Partner of the Year in 2023, marking our third time receiving the award
• Received a Green Star rating from the Global Real Estate Sustainability Benchmark (“GRESB”) for the twelfth
consecutive year, recognizing top ESG performance in our sector
• Named to CDP’s",0,NYSE_PEAK_2023
NASDAQ,TXRH,2022,"scope and frequency of which are based on comprehensive risk assessments which have
been approved by the audit committee.
ILLUSTRATIVE DEPICTION OF ENTERPRISE RISK MANAGEMENT PROGRAM
AUDIT COMMITTEE
EXECUTIVE RISK
COMMITTEE
ERM TEAM
SUBJECT MATTER
RISK COMMITTEES
As a part of our enterprise risk management process and under the oversight of the audit committee,
the Company has formed a series of subject matter risk committees that are composed of cross-functional
leaders within the Company that",0,NASDAQ_TXRH_2022
NYSE,BA,2021,"scopearepromptedbytheresultsofinvestigations.
APotentially Responsible Party (PRP) has joint and several liability under existing U.S. environmental
laws. Where we have been designated a PRP by the Environmental Protection Agency or a state
environmental agency, we are potentially liable to the government or third parties for the full cost of
remediating contamination at our facilities, former facilities or third-party sites. If we were required to
fully fund the remediation of a site for which",0,NYSE_BA_2021
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,BAC,2022,"Scope 1 and Scope 2 emissions. Data Summary (2021) available at www.bankofamerica.com/
Estimate and report material upstream and downstream (GHG ESGData2021.
Protocol Scope 3) emissions where appropriate.
• Scope 1 Direct: 57,076
• Location-based Scope 2 Indirect: 601,906
• Market-Based Scope 2 Indirect: 13,886
• Total net Scope 1 and Market-Based Scope 2: 0
• Scope 3 Purchased Goods and Services: 1,436,100
• Scope 3 Capital Goods: 46,183
• Scope 3 Fuel- and Energy-Related Activities: 141,748
•",1,NYSE_BAC_2022
NYSE,BCE,2023,"scope 3 emissions have been restated
information relating to specific disclosure standards is presented. In
following a change in the calculation methodology. The previous
addition, we have provided indices (GRI, SASB, UNGC, SDG and World
database used for GHG emissions calculations from expenditures has
Economic Forum) detailing how we respond to each standard, which
been replaced by the factors in the U.S. CPE – US Environmentally-
are available in our ESG data summary. Some metrics disclosed",1,NYSE_BCE_2023
NYSE,WK,2020,"scope of
service. We cannot accurately predict new subscription or expansion rates and the impact these rates may
have on our future revenue and operating results. Our renewal rates may decline or fluctuate as a result of
a number of factors, including customer dissatisfaction with our service, customers’ ability to continue
their operations and spending levels and deteriorating general economic conditions. If our customers do
not renew their subscriptions for our service, purchase fewer solutions at the time of renewal, or negotiate
a lower price upon renewal, our revenue will decline and our business will suffer. Our future success also
depends in part on our ability to sell additional solutions and services, more subscriptions or enhanced
editions of our services to our current customers, which may also require increasingly sophisticated and
costly sales efforts that are targeted at senior management. If our efforts to sell additional solutions and
services to our customers are not ",0,NYSE_WK_2020
NYSE,SKT,2023,"Scope 1
and 2 carbon emissions by 2050. In 2023, we continued our
commitment to maintain LEED Certification, the WELL Health
+ Safety Rating, and StormReady Certification at our centers
as feasible, and we strengthened our environmental data
platform to better understand center performance, control
expenses, and identify opportunities for improvement.
Tanger Outlets Daytona Beach
14 Tanger Inc.
MAKING A COMMUNITY IMPACT
At Tanger, we “Consider Community First” in all that we do, because our rich",0,NYSE_SKT_2023
NYSE,NPO,2021,"emissions. We are particularly focused on
building on our diversity and inclusion programs, with the understanding that we have much
important work still ahead.
Our core values of Safety, Excellence & Respect continued to be a cultural cornerstone for
our colleagues. We remain focused on protecting the physical and psychological safety
of our team, fostering open communication and ensuring everyone at Enpro is comfortable
bringing their full selves to work each and every day, while delivering di",0,NYSE_NPO_2021
NYSE,BCE,2023,"scope 3 emissions have been restated
information relating to specific disclosure standards is presented. In
following a change in the calculation methodology. The previous
addition, we have provided indices (GRI, SASB, UNGC, SDG and World
database used for GHG emissions calculations from expenditures has
Economic Forum) detailing how we respond to each standard, which
been replaced by the factors in the U.S. CPE – US Environmentally-
are available in our ESG data summary. Some metrics disclosed",1,NYSE_BCE_2023
NYSE,MPC,2023,"Scope 1 and 2 GHG Emissions Absolute Scope 3 - Category 11 Methane Emissions Intensity(1)(2) Freshwater Withdrawal Intensity(1)(3)
Intensity(1)(2) (tonnes COe/ GHG Emissions(1)(2) (tonnes COe) (methane-scf/natural gas input-scf) (megaliters/million boe input)
2 2
thousand boe input) 2030 Goal Progress 2030 Goal 2025 Goal 2030 Goal Progress
2030 Goal Progress Progress
30% reduction of Scope 1 and 2 GHG 15% reduction of Scope 3 - Category Reduce MPLX G&P methane 20% reduction of freshwater
emissions intensity by 2030 from 11 GHG emissions by 2030 from 2019 emissions intensity 50% by 2025 and withdrawal intensity by 2030 from
2014 levels levels 75% by 2030 from 2016 levels 2016 levels
(1) Additional information regarding our targets, including calculation methodologies, can be found in our
2023 Perspectives on Climate-Related Scenarios report, available at www.marathonpetroleum.com/sustainability.
(2) 2023 estimated values are preliminary and subject to change.
(3) Progress shown through ",1,NYSE_MPC_2023
NYSE,BCE,2023,"scope 3 emissions have been restated
information relating to specific disclosure standards is presented. In
following a change in the calculation methodology. The previous
addition, we have provided indices (GRI, SASB, UNGC, SDG and World
database used for GHG emissions calculations from expenditures has
Economic Forum) detailing how we respond to each standard, which
been replaced by the factors in the U.S. CPE – US Environmentally-
are available in our ESG data summary. Some metrics disclosed",1,NYSE_BCE_2023
